pto pump hose has coolant leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pto pump hose,leak coolant
coolant leak from pto pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pto pump hose,leak coolant
leak coolant in pto pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pto pump hose,leak coolant
replace pto pump hose leaking coolant,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pto pump hose,leak coolant
cooler pump hose leaking fuel,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leaking fuel
fuel leaking from cooler pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leaking fuel
cooler pump hose has fuel leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leaking fuel
leaking fuel from cooler pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leaking fuel
replace leaking cooler pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leaking fuel
crowd cylinder hose leaking hydraulic oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,crowd cylinder hose,leak hydraulic oil
leak hydraulic oil from crowd cylinder hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,crowd cylinder hose,leak hydraulic oil
crowd cylinder hose has hydraulic oil leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,crowd cylinder hose,leak hydraulic oil
hydraulic oil leak in crowd cylinder hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,crowd cylinder hose,leak hydraulic oil
crowd cylinder hose needs hydraulic oil repair,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,crowd cylinder hose,leak hydraulic oil
wiper motor hose leaking oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,wiper motor hose,leak oil
wiper motor hose has oil leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,wiper motor hose,leak oil
leak oil from wiper motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,wiper motor hose,leak oil
wiper motor hose leaks oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,wiper motor hose,leak oil
replace wiper motor hose leaking oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,wiper motor hose,leak oil
radiator relief valves leaking air,PhysicalObject/ControllingObject/SealedFluidVaryingObject,radiator relief valves,leaking air
leaking air from radiator relief valves,PhysicalObject/ControllingObject/SealedFluidVaryingObject,radiator relief valves,leaking air
radiator relief valves have leaking air,PhysicalObject/ControllingObject/SealedFluidVaryingObject,radiator relief valves,leaking air
air leaking from radiator relief valves,PhysicalObject/ControllingObject/SealedFluidVaryingObject,radiator relief valves,leaking air
replace leaking radiator relief valves,PhysicalObject/ControllingObject/SealedFluidVaryingObject,radiator relief valves,leaking air
air conditioner fan hose leaks grease,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air conditioner fan hose,leak grease
grease leaking from air conditioner fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air conditioner fan hose,leak grease
air conditioner fan hose is leaking grease,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air conditioner fan hose,leak grease
air conditioner fan hose has grease leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air conditioner fan hose,leak grease
leak grease in air conditioner fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air conditioner fan hose,leak grease
diverter valve leaking dust,PhysicalObject/ControllingObject/SolidSubstanceFlowVaryingObject,diverter valve,leak dust
diverter valve has dust leak,PhysicalObject/ControllingObject/SolidSubstanceFlowVaryingObject,diverter valve,leak dust
dust leak from diverter valve,PhysicalObject/ControllingObject/SolidSubstanceFlowVaryingObject,diverter valve,leak dust
leak dust in diverter valve,PhysicalObject/ControllingObject/SolidSubstanceFlowVaryingObject,diverter valve,leak dust
diverter valve is leaking dust,PhysicalObject/ControllingObject/SolidSubstanceFlowVaryingObject,diverter valve,leak dust
dragline air conditioner hose leaking air,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,dragline air conditioner hose,leak air
dragline air conditioner hose has air leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,dragline air conditioner hose,leak air
air leaking from dragline air conditioner hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,dragline air conditioner hose,leak air
leak air in dragline air conditioner hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,dragline air conditioner hose,leak air
replace dragline air conditioner hose leaking air,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,dragline air conditioner hose,leak air
hydraulic motor engine oil cooler leaking coolant,PhysicalObject/EmittingObject/ThermalCoolingObject,hydraulic motor engine oil cooler,leak coolant
hydraulic motor engine oil cooler has coolant leak,PhysicalObject/EmittingObject/ThermalCoolingObject,hydraulic motor engine oil cooler,leak coolant
coolant leak in hydraulic motor engine oil cooler,PhysicalObject/EmittingObject/ThermalCoolingObject,hydraulic motor engine oil cooler,leak coolant
leak coolant from hydraulic motor engine oil cooler,PhysicalObject/EmittingObject/ThermalCoolingObject,hydraulic motor engine oil cooler,leak coolant
hydraulic motor engine oil cooler leak coolant,PhysicalObject/EmittingObject/ThermalCoolingObject,hydraulic motor engine oil cooler,leak coolant
differential is leaking oil,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,differential,leak oil
oil leak in differential,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,differential,leak oil
differential leak oil,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,differential,leak oil
leaking oil from differential,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,differential,leak oil
differential leaking oil,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,differential,leak oil
shaft input seal leaking air,PhysicalObject/CoveringObject/InfillingObject,shaft input seal,leaking air
leaking air from shaft input seal,PhysicalObject/CoveringObject/InfillingObject,shaft input seal,leaking air
shaft input seal is leaking air,PhysicalObject/CoveringObject/InfillingObject,shaft input seal,leaking air
air leaking from shaft input seal,PhysicalObject/CoveringObject/InfillingObject,shaft input seal,leaking air
replace leaking air shaft input seal,PhysicalObject/CoveringObject/InfillingObject,shaft input seal,leaking air
condenser fan pump leaking coolant,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,condenser fan pump,leak coolant
coolant leak from condenser fan pump,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,condenser fan pump,leak coolant
condenser fan pump leaks coolant,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,condenser fan pump,leak coolant
leak coolant from condenser fan pump,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,condenser fan pump,leak coolant
condenser fan pump has coolant leak,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,condenser fan pump,leak coolant
swing brake filter leaking oil,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,swing brake filter,leaking oil
swing brake filter is leaking oil,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,swing brake filter,leaking oil
leaking oil from swing brake filter,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,swing brake filter,leaking oil
oil leaking from swing brake filter,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,swing brake filter,leaking oil
replace leaking swing brake filter,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,swing brake filter,leaking oil
cooler fan hose leaking hydraulic oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,leak hydraulic oil
cooler fan hose has hydraulic oil leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,leak hydraulic oil
leak of hydraulic oil from cooler fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,leak hydraulic oil
cooler fan hose leaks hydraulic oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,leak hydraulic oil
hydraulic oil leak in cooler fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,leak hydraulic oil
swing motor hoses leaking oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing motor hoses,leaking oil
leaking oil from swing motor hoses,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing motor hoses,leaking oil
swing motor hoses have oil leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing motor hoses,leaking oil
oil leaking from swing motor hoses,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing motor hoses,leaking oil
replace leaking swing motor hoses,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing motor hoses,leaking oil
transmission hose leaking oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,transmission hose,leak oil
oil leak from transmission hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,transmission hose,leak oil
transmission hose has oil leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,transmission hose,leak oil
leak oil in transmission hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,transmission hose,leak oil
replace transmission hose leaking oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,transmission hose,leak oil
hoist brake hose leaking hydraulic oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist brake hose,leak hydraulic oil
leak of hydraulic oil from hoist brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist brake hose,leak hydraulic oil
hoist brake hose has hydraulic oil leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist brake hose,leak hydraulic oil
hydraulic oil leak in hoist brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist brake hose,leak hydraulic oil
replace hoist brake hose leaking hydraulic oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist brake hose,leak hydraulic oil
wiper motor hose leaking hydraulic oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,wiper motor hose,leak hydraulic oil
wiper motor hose has hydraulic oil leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,wiper motor hose,leak hydraulic oil
leak hydraulic oil from wiper motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,wiper motor hose,leak hydraulic oil
hydraulic oil leak in wiper motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,wiper motor hose,leak hydraulic oil
wiper motor hose leak hydraulic oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,wiper motor hose,leak hydraulic oil
swing brake hose leaking hydraulic oil,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,leak hydraulic oil
hydraulic oil leaking from swing brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,leak hydraulic oil
leak hydraulic oil in swing brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,leak hydraulic oil
swing brake hose has hydraulic oil leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,leak hydraulic oil
hydraulic oil leak from swing brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,leak hydraulic oil
pump motor hose leaking fuel,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pump motor hose,leaking fuel
fuel leaking from pump motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pump motor hose,leaking fuel
leaking fuel from pump motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pump motor hose,leaking fuel
pump motor hose is leaking fuel,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pump motor hose,leaking fuel
replace leaking pump motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pump motor hose,leaking fuel
engine pump o-ring is blown,PhysicalObject/CoveringObject/InfillingObject,engine pump o-ring,blown
blown engine pump o-ring,PhysicalObject/CoveringObject/InfillingObject,engine pump o-ring,blown
engine pump o-ring blown,PhysicalObject/CoveringObject/InfillingObject,engine pump o-ring,blown
replace blown engine pump o-ring,PhysicalObject/CoveringObject/InfillingObject,engine pump o-ring,blown
blown o-ring in engine pump,PhysicalObject/CoveringObject/InfillingObject,engine pump o-ring,blown
motor hose is unserviceable,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,unserviceable
unserviceable motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,unserviceable
motor hose found unserviceable,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,unserviceable
replace unserviceable motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,unserviceable
motor hose deemed unserviceable,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,unserviceable
weightometer is not working,PhysicalObject/SensingObject/ForceSensingObject,weightometer,not working
weightometer not working,PhysicalObject/SensingObject/ForceSensingObject,weightometer,not working
weightometer found not working,PhysicalObject/SensingObject/ForceSensingObject,weightometer,not working
replace not working weightometer,PhysicalObject/SensingObject/ForceSensingObject,weightometer,not working
not working weightometer,PhysicalObject/SensingObject/ForceSensingObject,weightometer,not working
